Id	*hcIdx	BaseId	NextInClass	TransLvl	NameStr	MonStatsEx	MonProp	MonType	AI	DescStr	Code	enabled	rangedtype	placespawn	spawn	spawnx	spawny	spawnmode	minion1	minion2	SetBoss	BossXfer	PartyMin	PartyMax	MinGrp	MaxGrp	sparsePopulate	Velocity	Run	Rarity	Level	Level(N)	Level(H)	MonSound	UMonSound	threat	aidel	aidel(N)	aidel(H)	aidist	aidist(N)	aidist(H)	aip1	aip1(N)	aip1(H)	aip2	aip2(N)	aip2(H)	aip3	aip3(N)	aip3(H)	aip4	aip4(N)	aip4(H)	aip5	aip5(N)	aip5(H)	aip6	aip6(N)	aip6(H)	aip7	aip7(N)	aip7(H)	aip8	aip8(N)	aip8(H)	MissA1	MissA2	MissS1	MissS2	MissS3	MissS4	MissC	MissSQ	Align	isSpawn	isMelee	npc	interact	inventory	inTown	lUndead	hUndead	demon	flying	opendoors	boss	primeevil	killable	switchai	noAura	nomultishot	neverCount	petIgnore	deathDmg	genericSpawn	zoo	CannotDesecrate	rightArmItemType	leftArmItemType	canNotUseTwoHandedItems	SendSkills	Skill1	Sk1mode	Sk1lvl	Skill2	Sk2mode	Sk2lvl	Skill3	Sk3mode	Sk3lvl	Skill4	Sk4mode	Sk4lvl	Skill5	Sk5mode	Sk5lvl	Skill6	Sk6mode	Sk6lvl	Skill7	Sk7mode	Sk7lvl	Skill8	Sk8mode	Sk8lvl	Drain	Drain(N)	Drain(H)	coldeffect	coldeffect(N)	coldeffect(H)	ResDm	ResMa	ResFi	ResLi	ResCo	ResPo	ResDm(N)	ResMa(N)	ResFi(N)	ResLi(N)	ResCo(N)	ResPo(N)	ResDm(H)	ResMa(H)	ResFi(H)	ResLi(H)	ResCo(H)	ResPo(H)	DamageRegen	SkillDamage	noRatio	ShieldBlockOverride	ToBlock	ToBlock(N)	ToBlock(H)	Crit	minHP	maxHP	AC	Exp	A1MinD	A1MaxD	A1TH	A2MinD	A2MaxD	A2TH	S1MinD	S1MaxD	S1TH	MinHP(N)	MaxHP(N)	AC(N)	Exp(N)	A1MinD(N)	A1MaxD(N)	A1TH(N)	A2MinD(N)	A2MaxD(N)	A2TH(N)	S1MinD(N)	S1MaxD(N)	S1TH(N)	MinHP(H)	MaxHP(H)	AC(H)	Exp(H)	A1MinD(H)	A1MaxD(H)	A1TH(H)	A2MinD(H)	A2MaxD(H)	A2TH(H)	S1MinD(H)	S1MaxD(H)	S1TH(H)	El1Mode	El1Type	El1Pct	El1MinD	El1MaxD	El1Dur	El1Pct(N)	El1MinD(N)	El1MaxD(N)	El1Dur(N)	El1Pct(H)	El1MinD(H)	El1MaxD(H)	El1Dur(H)	El2Mode	El2Type	El2Pct	El2MinD	El2MaxD	El2Dur	El2Pct(N)	El2MinD(N)	El2MaxD(N)	El2Dur(N)	El2Pct(H)	El2MinD(H)	El2MaxD(H)	El2Dur(H)	El3Mode	El3Type	El3Pct	El3MinD	El3MaxD	El3Dur	El3Pct(N)	El3MinD(N)	El3MaxD(N)	El3Dur(N)	El3Pct(H)	El3MinD(H)	El3MaxD(H)	El3Dur(H)	TreasureClass	TreasureClassChamp	TreasureClassUnique	TreasureClassQuest	TreasureClassDesecrated	TreasureClassDesecratedChamp	TreasureClassDesecratedUnique	TreasureClass(N)	TreasureClassChamp(N)	TreasureClassUnique(N)	TreasureClassQuest(N)	TreasureClassDesecrated(N)	TreasureClassDesecratedChamp(N)	TreasureClassDesecratedUnique(N)	TreasureClass(H)	TreasureClassChamp(H)	TreasureClassUnique(H)	TreasureClassQuest(H)	TreasureClassDesecrated(H)	TreasureClassDesecratedChamp(H)	TreasureClassDesecratedUnique(H)	TCQuestId	TCQuestCP	SplEndDeath	SplGetModeChart	SplEndGeneric	SplClientEnd	*eol		
minion9	682	minion1	minion10	2	Slayerexp	minion1		minion	Minion		xx	1													3	5		8	13	2	63	66	82	minion	minion	10	15	7	0			46	70	75	80	15	13	10	50	55	60	15	15	15	50	55	55																			1	1												1	1						1																															100	85	75	-50	-40	-33	30	30	10	10	10	10	10	30	10	10	10	10	50	50	75	38	173	10	2				50	50	50	5	190	237	101	226	77	97	151	93	116	163				400	500	320	80	300	400	400	280	460	440				720	450	450	600	600	420	690	660																																																Act 5 H2H B	Act 5 Champ B	Act 5 Unique B					Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B					Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C			Act 5 (H) Champ C Desecrated	Act 5 (H) Unique C Desecrated							0		
minion10	683	minion1	minion11	3	HellSpawn	minion1		minion	Minion		xx	1													3	5		8	13	2	63	66	82	minion	minion	10	15	7	0			46	70	75	80	15	13	10	50	55	60	15	15	15	50	55	55																			1	1												1	1						1																															100	85	75	-50	-40	-33	30	30	10	10	10	10	10	30	10	10	10	10	50	50	165	38	75	10	2				50	50	50	5	190	237	101	226	77	97	151	93	116	163				400	500	320	80	300	400	400	280	460	440				720	450	450	600	600	420	690	660																																																Act 5 H2H B	Act 5 Champ B	Act 5 Unique B					Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B					Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C			Act 5 (H) Champ C Desecrated	Act 5 (H) Unique C Desecrated							0		
minion11	684	minion1		2	GreaterHellSpawn	minion1		minion	Minion		xx	1													3	5		8	13	2	63	66	82	minion	minion	10	15	7	0			46	70	75	80	15	13	10	50	55	60	15	15	15	50	55	55																			1	1												1	1						1																															100	85	75	-50	-40	-33	30	30	10	10	10	10	10	30	10	10	10	10	50	50	75	38	173	10	2				50	50	50	5	190	237	101	226	77	97	151	93	116	163				400	500	320	80	300	400	400	280	460	440				720	450	450	600	600	420	690	660																																																Act 5 H2H B	Act 5 Champ B	Act 5 Unique B					Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B					Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C			Act 5 (H) Champ C Desecrated	Act 5 (H) Unique C Desecrated							0		
arach6	685	arach1		0	Arach	arach1		arach	Arach		SP	1													4	5		9	15	1	35	53	84	arach	arach	10	15	7	0			46	75	85	90	55	55	55	20	20	20	8	8	8	45	45	45																			1	1												1	1							1						SpiderLay	A2	5																						100	75	50	-50	-40	-25	30	30	10	10	10	10	10	30	10	10	10	10	75	50	173	38	75	10	6				23	23	23	5	151	190	85	114	94	147	92							600	760	540	110	320	480	400							810	660	480	720	600									A1	26	40	3000	50	100	240	3000	50	200	480	3000																															Act 3 H2H B	Act 3 Champ B	Act 3 Unique B					Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B					Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B			Act 3 (H) Champ B Desecrated	Act 3 (H) Unique B Desecrated							0		
megademon4	686	megademon1	megademon5	0	Balrog	megademon1		megademon	Megademon		DM	1													2	3		11	20	1	45	57	84	megademon	megademon	10	15	6	0			46	60	75	90	50	60	65	80	95	97	70	70	70	70	70	70	75	60	45																1								1		1			1	1													MegademonInferno	S1	9																						100	85	66	-50	-40	-33	30	30	105	10	10	105	10	30	120	10	10	150	75	50	173	50	30	75	2				39	39	39	5	191	228	101	152	53	95	125							840	1000	460	130	320	480	640							690	780	480	720	960									A1				15	80	160		25	160	320																																Act 4 H2H B	Act 4 Champ B	Act 4 Unique B					Act 4 (N) H2H B	Act 4 (N) Champ B	Act 4 (N) Unique B					Act 4 (H) H2H B	Act 4 (H) Champ B	Act 4 (H) Unique B			Act 4 (H) Champ B Desecrated	Act 4 (H) Unique B Desecrated							0		
megademon5	687	megademon1	megademon6	0	PitLord	megademon1		megademon	Megademon		DM	1													2	3		11	20	1	45	57	84	megademon	megademon	10	15	6	0			46	60	75	90	50	60	65	80	95	97	70	70	70	70	70	70	75	60	45																1								1		1			1	1													MegademonInferno	S1	9																						100	85	66	-50	-40	-33	30	30	105	10	10	105	10	30	120	10	10	150	75	50	173	50	30	75	2				39	39	39	5	191	228	101	152	53	95	125							840	1000	460	130	320	480	640							690	780	480	720	960									A1				15	80	160		25	160	320																																Act 4 H2H B	Act 4 Champ B	Act 4 Unique B					Act 4 (N) H2H B	Act 4 (N) Champ B	Act 4 (N) Unique B					Act 4 (H) H2H B	Act 4 (H) Champ B	Act 4 (H) Unique B			Act 4 (H) Champ B Desecrated	Act 4 (H) Unique B Desecrated							0		
imp6	688	imp1	imp7	0	Imp1	imp1		imp	Imp		ip	1	1												3	4		8	10	1	57	63	85	imp	imp	10	15	7	0			46																									impmissex									1								1		1			1	1						1	1						Imp Teleport	S1	1	ImpBolt	S2	1	Imp Fireball	S2	3	Imp Fire Missile Ex	A1	1	Imp Inferno	seq_impinferno	5										100	100	100	-50	-40	-33	30	30	10	10	10	10	10	30	10	10	10	10	30	50	165	38	38	10	2				37	37	37	5	65	107	84	137										180	260	440	120										660	720												A1	40	70		100	160	220		100	360	560																																Act 5 Cast C	Act 5 Champ C	Act 5 Unique C					Act 5 (N) Cast C	Act 5 (N) Champ C	Act 5 (N) Unique C					Act 5 (H) Cast C	Act 5 (H) Champ C	Act 5 (H) Unique C			Act 5 (H) Champ C Desecrated	Act 5 (H) Unique C Desecrated							0		
imp7	689	imp1	imp8	3	Imp4	imp1		imp	Imp		ip	1	1												3	4		8	10	1	57	63	85	imp	imp	10	15	7	0			46																									impmissex									1								1		1			1	1						1	1						Imp Teleport	S1	1	ImpBolt	S2	1	Imp Fireball	S2	3	Imp Fire Missile Ex	A1	1	Imp Inferno	seq_impinferno	5										100	100	100	-50	-40	-33	30	30	10	10	10	10	10	30	10	10	10	10	30	50	173	38	38	10	2				37	37	37	5	65	107	84	137										180	260	440	120										660	720												A1	40	70		100	160	220		100	360	560																																Act 5 Cast C	Act 5 Champ C	Act 5 Unique C					Act 5 (N) Cast C	Act 5 (N) Champ C	Act 5 (N) Unique C					Act 5 (H) Cast C	Act 5 (H) Champ C	Act 5 (H) Unique C			Act 5 (H) Champ C Desecrated	Act 5 (H) Unique C Desecrated							0		
bonefetish6	690	bonefetish1	bonefetish7	2	Undead StygianDoll	bonefetish1		undeadfetish	Fetish		FK	1													1	3		18	20	1	36	53	83	bonefetish	bonefetish	14	15	3	0		40	46	100	100	100	10	9	8	5	5	5	33	33	33																						1	1					1				1			1	1					1		1																														100	66	33	-50	-33	0	30	30	10	10	10	75	10	30	10	10	10	90	50	50	38	30	50	158	2				24	24	24	5	65	107	85	79	69	101	92							260	420	540	125	260	420	360							810	750	390	630	540																																																			Act 3 H2H B	Act 3 Champ B	Act 3 Unique B					Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B					Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B			Act 3 (H) Champ B Desecrated	Act 3 (H) Unique B Desecrated							0		
bonefetish7	691	bonefetish1		2	Undead SoulKiller	bonefetish1		undeadfetish	Fetish		FK	1													2	4		11	13	1	36	53	83	bonefetish	bonefetish	10	15	7	0			46	100	100	100	10	9	8	5	5	5	33	33	33																						1	1					1				1			1	1					1		1																														100	66	33	-50	-33	0	30	30	10	10	10	75	10	30	10	10	10	90	50	50	38	30	50	158	2				24	24	24	5	65	107	85	79	69	101	92							260	420	540	125	260	420	360							810	750	390	630	540																																																			Act 3 H2H B	Act 3 Champ B	Act 3 Unique B					Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B					Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B			Act 3 (H) Champ B Desecrated	Act 3 (H) Unique B Desecrated							0		
fingermage4	692	fingermage1	fingermage5	1	Strangler	fingermage1		fingermage	FingerMage	homing missiles	FR	1													2	3		11	20	1	45	58	85	fingermage	fingermage	10	15	7	0			46	80	60	60	80	85	95	70	70	70	50	50	50	15	20	26	5	5	5	40	40	40	12	10	8										1						1			1	1			1	1													FingerMageSpider	S1	5																						100	66	33	-50	-40	-25	30	30	90	90	10	10	10	30	113	113	10	10	60	50	99	150	38	38	2				29	29	29	5	152	209	84	130	53	122	92							320	440	480	135	220	480	480							720	810	330	720	720																																																			Act 4 Wraith B	Act 4 Champ B	Act 4 Unique B					Act 4 (N) Wraith B	Act 4 (N) Champ B	Act 4 (N) Unique B					Act 4 (H) Wraith B	Act 4 (H) Champ B	Act 4 (H) Unique B			Act 4 (H) Champ B Desecrated	Act 4 (H) Unique B Desecrated							0		
fingermage5	693	fingermage1		1	StormCaster	fingermage1		fingermage	FingerMage	homing missiles	FR	1													2	3		11	20	1	45	58	85	fingermage	fingermage	10	15	7	0			46	80	60	60	80	85	95	70	70	70	50	50	50	15	20	26	5	5	5	40	40	40	12	10	8										1						1			1	1			1	1													FingerMageSpider	S1	5																						100	66	33	-50	-40	-25	30	30	90	90	10	10	10	30	113	113	10	10	60	50	99	150	38	38	2				29	29	29	5	152	209	84	130	53	122	92							320	440	480	135	220	480	480							720	810	330	720	720																																																			Act 4 Wraith B	Act 4 Champ B	Act 4 Unique B					Act 4 (N) Wraith B	Act 4 (N) Champ B	Act 4 (N) Unique B					Act 4 (H) Wraith B	Act 4 (H) Champ B	Act 4 (H) Unique B			Act 4 (H) Champ B Desecrated	Act 4 (H) Unique B Desecrated							0		
regurgitator4	694	regurgitator1		2	MawFiend	regurgitator1		regurgitator	Regurgitator	eats and spits corpses	CS	1													2	3		9	16	1	45	57	85	regurgitator	regurgitator	10	15	7	0			46	90	90	90	20	20	20	60	60	60	10	20	30	9	9	9	25	27	30								regurgitatorcorpse								1	1							1					1	1							1						RegurgitatorEat	S1	3																						100	85	75	-50	-40	-33	30	30	10	10	10	10	10	30	10	10	10	10	75	50	30	30	30	158	2				29	29	29	5	209	283	84	163	90	148	92							960	1280	380	140	340	580	420							570	840	510	870	630																																																			Act 4 H2H B	Act 4 Champ B	Act 4 Unique B					Act 4 (N) H2H B	Act 4 (N) Champ B	Act 4 (N) Unique B					Act 4 (H) H2H B	Act 4 (H) Champ B	Act 4 (H) Unique B			Act 4 (H) Champ B Desecrated	Act 4 (H) Unique B Desecrated							0		
vampire6	695	vampire1	vampire7	3	BloodLord	vampire1		vampire	Vampire	steals life	VA	1	1												2	3		9	11	1	38	55	83	vampire	vampire	10	15	7	0			46	85	85	85	35	40	45	24	24	24	25	34	47	7	7	7																			1							1			1			1	1		1											VampireFireball	SC	5	VampireFirewall	SC	5	VampireMeteor	SC	5	VampireMissile	SC	1													100	85	75	-50	-40	-25	20	20	10	10	75	10	90	30	10	10	75	75	113	50	50	50	173	75	5				25	25	25	5	152	210	85	113	51	119	93							600	800	400	150	200	400	480							600	900	300	600	720									A1	50	68	25	75	100	200	50	75	200	400	75																															Act 3 Cast C	Act 3 Champ C	Act 3 Unique C					Act 3 (N) Cast C	Act 3 (N) Champ C	Act 3 (N) Unique C					Act 3 (H) Cast C	Act 3 (H) Champ C	Act 3 (H) Unique C			Act 3 (H) Champ C Desecrated	Act 3 (H) Unique C Desecrated							0		
vampire7	696	vampire1	vampire8	0	GhoulLord	vampire1		vampire	Vampire	steals life	VA	1	1												2	3		9	11	1	38	55	83	vampire	vampire	10	15	7	0			46	85	85	85	35	40	45	24	24	24	25	34	47	7	7	7																			1							1			1			1	1		1											VampireFireball	SC	5	VampireFirewall	SC	5	VampireMeteor	SC	5	VampireMissile	SC	1													100	85	75	-50	-40	-25	20	20	10	10	75	10	90	30	10	10	75	75	113	50	50	50	173	75	5				25	25	25	5	152	210	85	113	51	119	93							600	800	400	150	200	400	480							600	900	300	600	720									A1	50	68	25	75	100	200	50	75	200	400	75																															Act 3 Cast C	Act 3 Champ C	Act 3 Unique C					Act 3 (N) Cast C	Act 3 (N) Champ C	Act 3 (N) Unique C					Act 3 (H) Cast C	Act 3 (H) Champ C	Act 3 (H) Unique C			Act 3 (H) Champ C Desecrated	Act 3 (H) Unique C Desecrated							0		
vampire8	697	vampire1		3	DarkLord	vampire1		vampire	Vampire	steals life	VA	1	1												2	3		9	11	1	38	55	83	vampire	vampire	10	15	7	0			46	85	85	85	35	40	45	24	24	24	25	34	47	7	7	7																			1							1			1			1	1		1											VampireFireball	SC	5	VampireFirewall	SC	5	VampireMeteor	SC	5	VampireMissile	SC	1													100	85	75	-50	-40	-25	20	20	10	10	75	10	90	30	10	10	75	75	113	50	50	50	173	75	5				25	25	25	5	152	210	85	113	51	119	93							600	800	400	150	200	400	480							600	900	300	600	720									A1	50	68	25	75	100	200	50	75	200	400	75																															Act 3 Cast C	Act 3 Champ C	Act 3 Unique C					Act 3 (N) Cast C	Act 3 (N) Champ C	Act 3 (N) Unique C					Act 3 (H) Cast C	Act 3 (H) Champ C	Act 3 (H) Unique C			Act 3 (H) Champ C Desecrated	Act 3 (H) Unique C Desecrated							0		
reanimatedhorde6	698	reanimatedhorde1		0	UnholyCorpse	reanimatedhorde1		zombie	ReanimatedHorde		re	1													2	4		4	8	2	63	65	85	reanimatedhorde	reanimatedhorde	10	15	7	0			46	70	80	85	70	70	70	10	12	14	35	45	45	35	35	35	65	65	65	25	22	19													1	1					1							1	1							1						Self-resurrect	S1	1	Charge	seq_reanimatedcharge	1																			100	75	66	-50	-33	-25	30	30	10	10	10	105	10	100	10	10	10	150	75	300	30	30	30	158	2				50	50	50	5	114	170	107	173	35	89	138	35	89	93				440	540	280	105	280	440	540	240	480	400				420	630	420	660	810	360	720	600																																																Act 5 H2H C	Act 5 Champ C	Act 5 Unique C					Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C					Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C			Act 5 (H) Champ C Desecrated	Act 5 (H) Unique C Desecrated							0		
dkfig1	699	doomknight1	dkfig2	0	DoomKnight	doomknight1		doomknight	DoomKnight	Fighter	UM	1													2	3		7	10	1	36	56	82	doomknight	doomknight	10	15	7	0			46	90	95	100	10	5	5	80	85	90	10	10	10																						1	1					1				1			1	1							1																														100	75	33	-50	-33	-25	30	30	120	30	30	60	10	30	150	30	30	60	50	50	173	38	38	75	2				24	24	24	5	131	173	107	111	69	151	92							480	600	460	100	280	600	720							690	600	420	900	1080									A1	31	62	50	60	60	120	75	60	120	240	100																															Act 4 H2H A	Act 4 Champ A	Act 4 Unique A					Act 4 (N) H2H A	Act 4 (N) Champ A	Act 4 (N) Unique A					Act 4 (H) H2H A	Act 4 (H) Champ A	Act 4 (H) Unique A			Act 4 (H) Champ A Desecrated	Act 4 (H) Unique A Desecrated							0		
dkfig2	700	doomknight1		0	DoomKnight	doomknight1		doomknight	DoomKnight	Fighter	UM	1													2	3		7	10	1	36	56	82	doomknight	doomknight	10	15	7	0			46	90	95	100	10	5	5	80	85	90	10	10	10																						1	1					1				1			1	1							1																														100	75	33	-50	-33	-25	30	30	120	30	30	60	10	30	150	30	30	60	50	50	173	38	38	75	2				24	24	24	5	131	173	107	111	69	151	92							480	600	460	100	280	600	720							690	600	420	900	1080									A1	31	62	50	60	60	120	75	60	120	240	100																															Act 4 H2H A	Act 4 Champ A	Act 4 Unique A					Act 4 (N) H2H A	Act 4 (N) Champ A	Act 4 (N) Unique A					Act 4 (H) H2H A	Act 4 (H) Champ A	Act 4 (H) Unique A			Act 4 (H) Champ A Desecrated	Act 4 (H) Unique A Desecrated							0		
dkmag1	701	doomknight3	dkmag2	0	OblivionKnight	doomknight3		doomknight	OblivionKnight	Mage	UM	1	1						dkfig1				2	4	1	2		9	10	1	45	58	85	doomknight	doomknight	10	15	7	0			46	6	7	8	25	26	27	500	350	200	50	50	50	80	85	90	30	30	30	30	30	30	9	10	11										1						1				1			1														DoomKnightMissile	S1	1	MonBoneArmor	S1	6	MonBoneSpirit	S1	2	Decrepify	S2	3	Bestow	seq_undeadbestow	2	MonCurseCast	S2	3							100	75	33	-50	-33	-25	30	30	90	90	90	90	10	30	90	90	120	90	50	50	90	90	173	113	2				29	29	29	5	130	171	107	131	69	153	92							480	600	460	210	240	540	640							690	1260	360	810	960																																																			Act 4 H2H B	Act 4 Champ B	Act 4 Unique B					Act 4 (N) H2H B	Act 4 (N) Champ B	Act 4 (N) Unique B					Act 4 (H) H2H B	Act 4 (H) Champ B	Act 4 (H) Unique B			Act 4 (H) Champ B Desecrated	Act 4 (H) Unique B Desecrated							0		
dkmag2	702	doomknight3		0	OblivionKnight	doomknight3		doomknight	OblivionKnight	Mage	UM	1	1						dkfig2				2	4	1	2		9	10	1	45	58	85	doomknight	doomknight	10	15	7	0			46	6	7	8	25	26	27	500	350	200	50	50	50	80	85	90	30	30	30	30	30	30	9	10	11										1						1				1			1														DoomKnightMissile	S1	1	MonBoneArmor	S1	6	MonBoneSpirit	S1	2	Decrepify	S2	3	Bestow	seq_undeadbestow	2	MonCurseCast	S2	3							100	75	33	-50	-33	-25	30	30	90	90	90	90	10	30	90	90	120	90	50	50	90	90	173	113	2				29	29	29	5	130	171	107	131	69	153	92							480	600	460	210	240	540	640							690	1260	360	810	960																																																			Act 4 H2H B	Act 4 Champ B	Act 4 Unique B					Act 4 (N) H2H B	Act 4 (N) Champ B	Act 4 (N) Unique B					Act 4 (H) H2H B	Act 4 (H) Champ B	Act 4 (H) Unique B			Act 4 (H) Champ B Desecrated	Act 4 (H) Unique B Desecrated							0		
mummy6	703	mummy1		3	Cadaver	mummy1		mummy	Mummy		MM	1													4	5		4	6	1	38	55	83	mummy	mummy	10	15	7	0			46	25	25	25	50	50	50	100	100	100	55	55	55	10	10	10																			1	1					1							1	1							1																														100	66	33	-50	-40	-25	30	30	10	10	10	105	10	30	10	10	10	120	75	50	30	75	75	158	2				25	25	25	5	70	154	85	89	57	107	93	57	107	93				400	560	380	100	240	420	420							570	600	360	630	630									A1	56	106	800	35	110	220	800	35	220	440	800																															Act 3 H2H C	Act 3 Champ C	Act 3 Unique C					Act 3 (N) H2H C	Act 3 (N) Champ C	Act 3 (N) Unique C					Act 3 (H) H2H C	Act 3 (H) Champ C	Act 3 (H) Unique C			Act 3 (H) Champ C Desecrated	Act 3 (H) Unique C Desecrated							0		
ubermephisto	704	mephisto		0	Mephisto	mephisto	mephisto	demon	UberMephisto		MP	1													1	1		8	10	0	165	110	110	mephisto	mephisto	14	15	10	6		40	46	15	20	25	25	33	33	25	33	33																																	1		1	1	1	1														PrimeLightning	A2	6	PrimeBolt	A2	20	PrimePoisonNova	A2	7	MephistoMissile	A2	5	MephFrostNova	A2	1	Blizzard	A2	5							100			-25	-15	-10	30	30	50	50	38	75	10	30	75	75	38	75	30	113	113	165	113	158	4			1	20	40	50	5	5695	5695	124	2131	295	442	251							22780	22780	640	2131	640	880	800							960	12786	2250	2640	1200																																																																	Uber Mephisto	Uber Mephisto	Uber Mephisto											0		
uberdiablo	705	diablo		0	Diablo	diablo		demon	UberDiablo		DI	1													1	1		8	10	0	165	110	110	diablo	diablo	14	15	10	6			46																																										1		1	1	1	1														DiabLight	SC	2	DiabCold	S2	2	DiabFire	S1	4	DiabWall	S3	2	DiabRun	seq_diablorun	5	PrimeFirewall	S3	8	DiabPrison	S3	1	Diablogeddon	S3	5	15	15	15	-10	-10	-10	150	150	113	113	113	113	75	100	113	113	113	113	75	113	165	113	113	113	4			1	50	50	50	5	6427	6427	87	3462	77	197	313	113	257	251				25708	25708	560	3462	400	760	860	440	920	800				840	20772	2220	2280	1290	660	1380	1200																																																														Uber Diablo	Uber Diablo	Uber Diablo								1			0		
uberizual	706	izual		0	izual	izual		demon	UberIzual		22	1													1	1		11	20	0	165	110	110	izual	izual	14	15	5	0			46	45	50	50	50	50	50	66	66	66	0	75	100	20	5	0	3	4	4																	1										1		1	1													Frost Nova	SC	8	Chilling Armor	SC	20	MonTeleport	SC	1																100	75	50	-50	-33	-25	90	90	45	45	113	45	45	45	45	45	113	45	45	113	113	113	165	113	4				50	50	50	5	9481	9481	84	3695	132	237	251							12444	12444	480	1987	480	640	800							720	11922	2100	2400	1200									A1	42	84	50	100	100	160	75	100	200	320	100																																													Uber Izual	Uber Izual	Uber Izual											0		
uberandariel	707	andariel		0	Lilith	andariel		demon	Andariel		AN	1													1	1		9	11	0	165	110	110	andariel	andariel	14	15	4	0			46	30	35	35	10	8	6	30	32	34	50	55	60																														1		1	1	1	1														AndrialSpray	seq_andarielspray	1	AndyPoisonBolt	A1	1																			100	66	33	-25	-15	0	30	30	-75	75	75	120	10	30	-75	75	75	75	99	113	113	113	113	158	4			1	0	20	40	5	2562	2562	84	916	76	238	153							10248	10248	440	1492	720	880	800							660	8952	2400	2640	2820									A1	33	33	30	100	120	66	33	100	132	132	225																																													Uber Andariel	Uber Andariel	Uber Andariel											0		
uberduriel	708	duriel		0	Duriel	duriel		demon	Duriel		DU	1													1	1		11	19	0	165	110	110	duriel	duriel	14	15	8	0			46	5	5	6	33	33	33	50	50	50																										1							1			1	1	1														Charge	seq_durielcharge	5	Jab	seq_durieljab	15	Smite	seq_durielsmite	7	MonHolyFreeze	NU	1													100	100	100	-20	-20	-20	30	30	30	30	75	30	10	30	75	75	113	75	75	113	113	113	113	113	4			1	0	25	50	5	4757	4757	85	1655	140	180	201	140	160	252	1	2	200	19028	19028	480	1655	560	760	440	460	660	600	1440	1800	240	720	9930	2160	2280	660	690	990	900	240	300	40	50	135	A2			15	100			20	100			30																																													Uber Duriel	Uber Duriel	Uber Duriel											0		
uberbaal	709	baalcrab		0	Baal Crab	baalcrab		demon	UberBaal		42	1													1	1		8	10	0	165	110	110	baalcrab	baalcrab	14	15	10	6			46																																										1		1	1	1	1														Baal Nova	S3	1	Baal Inferno	seq_baalinferno	1	Baal Tentacle	S2	1	Baal Cold Missiles	A1	1	Baal Teleport	A1	1	Defense Curse	S3	3	Chilling Armor	A1	30				100	50	20	-15	-15	-15	30	30	50	50	50	75	10	30	75	75	75	75	75	113	113	113	165	113	4			1	40	45	55	5	6336	6336	87	6460	106	179	251	136	271	376				25344	25344	600	6460	480	720	1000	540	960	1000				900	38760	1980	2280	1500	990	1440	1500						A1				100	200	300		100	480	800		A2	frze	0				100	400	640	500	100	720	960	1000																															Uber Baal	Uber Baal	Uber Baal								1			0		
demonspawner	710	minionspawner1		7	Evil hut	minionspawner8			MinionSpawner		xa	1			megademon5	0	3	NU							1	1				1	21	66	82			11	15	8	0			46	100	100	100	25	25	25	100	100	100	20	22	25	25	25	25																																1														MinionSpawner	A1	1																									-50	-40	-33	30	30	10	10	10	10	10	30	10	10	10	10	30	50	30	30	30	10					15	15	15	5	67	107	84	93										200	360	300	100										450	600																																																																																	0		
demonhole	711	evilhole1	evilhole2	0	Dummy	evilhole1			EvilHole		EH	1			megademon6	0	0	NU							1	1				1	2	34	67	smithdeath	smithdeath	9	15	8	0			46	3	3	3	25	25	25																													1												1														Nest	S4	1																									-50			30	30	10	10	10	10	10	30	10	10	10	10	30	50	30	30	30	10	2																																																																																																																				0		
megademon6	712	megademon1		0	PitLord	megademon1		megademon	Megademon		DM	1													2	3		11	20	1	45	57	84	megademon	megademon	10	15	6	0			46	60	75	90	50	60	65	80	95	97	70	70	70	70	70	70	75	60	45																1								1		1			1	1													MegademonInferno	S1	9																						100	85	66	-50	-40	-33	30	30	105	10	10	105	10	30	120	10	10	150	75	113	173	173	173	158	2				39	39	39	5	191	228	101	152	53	95	125							1600	2000	460	130	320	480	640							1380	1950	960	1440	960									A1				15	80	160		25	160	320																																Act 4 H2H B	Act 4 Champ B	Act 4 Unique B					Act 4 (N) H2H B	Act 4 (N) Champ B	Act 4 (N) Unique B					Act 4 (H) H2H B	Act 4 (H) Champ B	Act 4 (H) Unique B			Act 4 (H) Champ B Desecrated	Act 4 (H) Unique B Desecrated							0		
